manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,coderyear,pervote,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,mpd_rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,climate_dec,climate_perc,501_dec,416_dec,std_mpd_rile,std_lowe_rile,std_diff_rile
22952_199405,0.5549713961431335,03/05/1994,SGP,95,2016.0,1.729,,2,150,1,2023-1,955,0.105,2.513,7.853,28.796,1.257,1.675,9.738,1.047,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,1994,199405,0.03664921466,3.664921466,0.07853,0.02513,1.736340011718886,1.3591940523539736,0.3771459593649122
22954_199405,-0.0910704464921261,03/05/1994,AOV,95,2016.0,3.6,,6,150,1,2023-1,940,0.106,1.596,4.894,0.851,2.66,8.936,18.617,0.0,2023a,Netherlands,dutch,General Elderly Alliance,SIP,22954,95,1994,199405,0.0525187567,5.25187567,0.04894,0.01596,0.2985483395438331,0.5329831674957639,-0.2344348279519307
22955_199405,-0.1952793025012438,03/05/1994,Unie 55+,95,2016.0,0.9,,1,150,1,2023-1,229,0.0,0.873,2.62,5.24,1.31,3.057,25.328,0.0,2023a,Netherlands,dutch,Union 55+,SIP,22955,95,1994,199405,0.01310043668,1.310043668,0.0262,0.00873,0.5243657540786804,0.3997124016547282,0.1246533524239521
22110_199805,-1.598976304661564,06/05/1998,GL,10,1998.0,7.27,,11,150,1,,1387,4.542,13.915,10.31,-22.783,2.451,0.072,21.846,2.163,2023a,Netherlands,dutch,Green Left,ECO,22110,10,1998,199805,0.04223227753,4.223227753,0.1031,0.13915,-0.9174390778898832,-1.3954495610704365,0.4780104831805534
22320_199805,-1.1623705180118238,06/05/1998,PvdA,30,1998.0,28.98,,45,150,1,,2030,1.823,0.887,9.36,-22.069,4.039,0.493,16.995,0.739,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,1998,199805,0.03370786517,3.370786517,0.0936,0.00887,-0.8807032305492859,-0.8370825490350323,-0.0436206815142535
22330_199805,-0.8844558447454212,06/05/1998,D’66,40,1998.0,8.99,,14,150,1,,2516,4.253,2.862,8.227,-17.766,5.525,1.55,8.784,0.835,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,1998,199805,0.05038918476,5.038918476,0.08227,0.02862,-0.6593105819406169,-0.4816626474727882,-0.1776479344678286
22420_199805,-0.0378901420062591,06/05/1998,VVD,40,1998.0,24.69,,38,150,1,,939,1.704,0.0,4.792,7.242,3.621,2.769,4.792,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,1998,199805,0.01923076923,1.923076923,0.04792,0.0,0.6273701887787863,0.6009944688180896,0.0263757199606966
22521_199805,-0.3783649831723572,06/05/1998,CDA,50,1998.0,18.37,,29,150,1,,2028,3.6,2.071,6.854,-1.627,3.205,0.838,13.116,0.592,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,1998,199805,0.02213613724,2.213613724,0.06854,0.02071,0.1710533399499959,0.16556753324324,0.0054858067067559
22527_199805,0.0499770205310801,06/05/1998,GPV,50,2016.0,1.2,,2,150,1,2023-1,1036,0.193,3.378,11.873,13.803,2.22,3.475,13.996,0.097,2023a,Netherlands,dutch,Reformed Political League,CHR,22527,50,1998,199805,0.01937984496,1.937984496,0.11873,0.03378,0.9649386683329292,0.7133661471196477,0.2515725212132813
22528_199805,0.3363213054490908,06/05/1998,RPF,50,2016.0,2.028,,3,150,1,2023-1,1492,0.0,2.748,8.244,24.598,4.088,1.408,8.311,0.67,2023a,Netherlands,dutch,Reformatory Political Federation,CHR,22528,50,1998,199805,0.03506405934,3.506405934,0.08244,0.02748,1.520349693601481,1.079566522084786,0.4407831715166952
22952_199805,0.4136514080817886,06/05/1998,SGP,95,2016.0,1.781,,3,150,1,2023-1,1235,0.81,6.316,8.664,26.559,0.729,2.105,7.126,0.891,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,1998,199805,0.0162469537,1.62469537,0.08664,0.06316,1.621244646871665,1.1784625506480764,0.4427820962235886
22110_200205,-0.7310165410716172,15/05/2002,GL,10,2003.0,6.95,,10,150,1,,3032,18.272,0.726,10.455,-9.136,3.1,1.682,7.619,2.21,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2002,200205,0.05913370998,5.913370998,0.10455,0.00726,-0.2152904663252759,-0.2854319786615508,0.0701415123362749
22220_200205,-1.0913697119161467,15/05/2002,SP,20,2003.0,5.9,,9,150,1,,1810,7.514,1.271,9.337,-18.177,4.751,0.718,12.873,1.713,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2002,200205,0.04554079696,4.554079696,0.09337,0.01271,-0.680456847006423,-0.74628093997722,0.065824092970797
22320_200205,-0.5593465362243863,15/05/2002,PvdA,30,2003.0,15.11,,23,150,1,,2559,15.318,0.234,5.08,-7.581,3.517,2.11,9.691,0.391,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2002,200205,0.03733333333,3.733333333,0.0508,0.00234,-0.135284524287981,-0.0658864055298103,-0.0693981187581706
22330_200205,-0.5527148923131797,15/05/2002,D’66,40,2003.0,5.1,,7,150,1,,1189,1.85,1.43,7.906,-8.831,4.542,2.439,6.392,1.262,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2002,200205,0.03510436433,3.510436433,0.07906,0.0143,-0.1995979825173177,-0.0574053195964399,-0.1421926629208778
22420_200205,0.3551975844427089,15/05/2002,VVD,40,2003.0,15.44,,24,150,1,,1337,2.842,0.15,2.019,18.923,3.141,8.302,5.385,0.598,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2002,200205,0.02746212121,2.746212121,0.02019,0.0015,1.2283665932402923,1.1037070438604826,0.1246595493798097
22521_200205,-0.2304674014162655,15/05/2002,CDA,50,2003.0,27.93,,43,150,1,,1378,7.837,0.29,3.628,2.467,2.25,3.266,11.03,0.363,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2002,200205,0.03882657463,3.882657463,0.03628,0.0029,0.3816927783427197,0.3547109970669573,0.0269817812757623
22952_200205,0.1717010837254013,15/05/2002,SGP,95,2016.0,1.718,,2,150,1,2023-1,2116,0.236,6.144,7.372,18.242,2.079,4.064,8.223,0.851,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2002,200205,0.01909307876,1.909307876,0.07372,0.06144,1.1933286211969498,0.8690367853403616,0.3242918358565883
22110_200301,0.3413857291667215,22/01/2003,GL,10,2003.0,5.13,,8,150,1,,566,12.014,0.177,6.537,19.965,0.177,0.53,12.367,1.237,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2003,200301,0.01408450704,1.408450704,0.06537,0.00177,1.2819782920202676,1.0860433192903238,0.1959349727299437
22220_200301,-1.0479333430813922,22/01/2003,SP,20,2003.0,6.33,,9,150,1,,2237,6.527,1.028,8.583,-16.942,4.202,0.715,13.947,1.654,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2003,200301,0.04430379747,4.430379747,0.08583,0.01028,-0.6169151502758382,-0.6907309765513194,0.0738158262754812
22320_200301,-0.5068821628895757,22/01/2003,PvdA,30,2003.0,27.28,,42,150,1,,399,4.261,1.003,5.514,-2.757,0.501,1.504,11.028,0.251,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2003,200301,0.02362204724,2.362204724,0.05514,0.01003,0.1129139737106754,0.0012093047722821,0.1117046689383933
22420_200301,0.5789335889116902,22/01/2003,VVD,40,2003.0,17.95,,28,150,1,,203,0.0,0.0,1.97,28.079,1.478,7.389,7.882,0.493,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2003,200301,0.02575107296,2.575107296,0.0197,0.0,1.6994498120785384,1.3898388545694078,0.3096109575091306
22720_200301,-0.2301344742630569,22/01/2003,LPF,70,2003.0,5.71,,8,150,1,,1020,1.373,0.0,2.353,3.235,0.588,2.451,8.431,0.0,2023a,Netherlands,dutch,List Pim Fortuyn,NAT,22720,70,2003,200301,0.05088757396,5.088757396,0.02353,0.0,0.4212069670788241,0.3551367714049225,0.0660701956739016
22110_200611,-0.9049347233634126,22/11/2006,GL,10,2011.0,4.605,,7,150,1,2023-1,1143,0.437,6.562,9.274,-12.423,1.925,1.05,14.436,1.05,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2006,200611,0.04199475066,4.199475066,0.09274,0.06562,-0.3844091360851399,-0.5078527040716874,0.1234435679865474
22220_200611,-0.6644374870309244,22/11/2006,SP,20,2011.0,16.575,,25,150,1,2023-1,1754,0.57,1.938,5.131,-8.951,0.798,0.684,13.626,1.71,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2006,200611,0.02452937821,2.452937821,0.05131,0.01938,-0.2057720745073341,-0.2002852659848616,-0.0054868085224725
22320_200611,-0.2008737594788865,22/11/2006,PvdA,30,2011.0,21.193,,33,150,1,2023-1,2268,0.617,2.205,2.734,0.838,1.94,2.778,15.123,0.265,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2006,200611,0.02615248227,2.615248227,0.02734,0.02205,0.297879479578248,0.3925577547808585,-0.0946782752026105
22330_200611,-0.2679146680190856,22/11/2006,D’66,40,2011.0,1.964,,3,150,1,2023-1,1508,0.531,5.769,5.57,-1.326,1.79,4.973,9.151,0.265,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2006,200611,0.04863424384,4.863424384,0.0557,0.05769,0.1865400206916202,0.3068203849833297,-0.1202803642917094
22420_200611,0.4353154460276611,22/11/2006,VVD,40,2011.0,14.67,,22,150,1,2023-1,543,0.0,1.657,2.762,20.81,0.0,5.525,7.366,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2006,200611,0.02957486137,2.957486137,0.02762,0.01657,1.3254541897832992,1.2061682854466915,0.1192859043366074
22521_200611,-0.0957183617211496,22/11/2006,CDA,50,2011.0,26.513,,41,150,1,2023-1,2225,0.27,4.404,2.247,4.0,1.213,3.91,10.966,0.0,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2006,200611,0.05365193868,5.365193868,0.02247,0.04404,0.4605668035151783,0.5270390352419564,-0.066472231726778
22526_200611,-0.0442896990904229,22/11/2006,CU,50,2011.0,3.974,,6,150,1,2023-1,2017,0.645,5.85,7.933,8.825,1.487,1.983,7.933,0.347,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2006,200611,0.05,5.0,0.07933,0.0585,0.7088167522804182,0.5928101944069464,0.1160065578734718
22722_200611,1.1677715145667515,22/11/2006,PVV,70,2011.0,5.89,,9,150,1,2023-1,137,0.0,0.0,2.92,38.686,0.0,4.38,2.92,0.73,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2006,200611,0.03076923077,3.076923077,0.0292,0.0,2.2451880932293986,2.1428927149959223,0.1022953782334763
22951_200611,-1.3222445721951708,22/11/2006,PvdD,95,2011.0,1.829,,2,150,1,2023-1,869,0.0,10.357,62.025,4.373,1.381,0.115,2.992,0.115,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2006,200611,0.03613053613,3.613053613,0.62025,0.10357,0.4797579394508124,-1.0415425004739165,1.521300439924729
22952_200611,0.6533356525942802,22/11/2006,SGP,95,2011.0,1.558,,2,150,1,2023-1,1091,0.0,3.666,2.566,29.056,0.092,2.75,10.907,0.0,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2006,200611,0.02115915363,2.115915363,0.02566,0.03666,1.749717211030588,1.4849902686321887,0.2647269423983991
22110_201006,-0.3581853137713482,09/06/2010,GL,10,2011.0,6.67,,10,150,1,2023-1,1557,0.0,9.313,7.322,1.606,3.468,2.055,19.139,0.45,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2010,201006,0.07642487047,7.642487047,0.07322,0.09313,0.3373936683143525,0.1913749367450698,0.1460187315692827
22220_201006,-0.5458472147516575,09/06/2010,SP,20,2011.0,9.83,,15,150,1,2023-1,970,0.825,3.814,4.124,-13.093,4.948,2.887,17.32,2.68,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2010,201006,0.05144032922,5.144032922,0.04124,0.03814,-0.4188811496960644,-0.0486223746220389,-0.3702587750740254
22320_201006,-0.1723825105597169,09/06/2010,PvdA,30,2011.0,19.63,,30,150,1,2023-1,1682,2.438,4.816,1.962,0.654,4.102,2.497,16.29,0.892,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2010,201006,0.03241296519,3.241296519,0.01962,0.04816,0.2884125385268896,0.4289946825875805,-0.1405821440606908
22330_201006,-0.1689943510816798,09/06/2010,D’66,40,2012.0,6.943,,10,150,1,2023-1,2899,0.586,9.555,4.381,2.863,2.139,5.623,8.865,0.69,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2010,201006,0.07343262903,7.343262903,0.04381,0.09555,0.4020672819097736,0.4333277366649621,-0.0312604547551885
22420_201006,0.4043703082260848,09/06/2010,VVD,40,2011.0,20.47,,31,150,1,2023-1,1522,0.394,2.365,1.971,19.382,3.548,8.87,6.636,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2010,201006,0.02898550725,2.898550725,0.01971,0.02365,1.251982495102105,1.166593124833551,0.0853893702685539
22521_201006,0.0910804756934586,09/06/2010,CDA,50,2011.0,13.62,,21,150,1,2023-1,1931,0.777,5.748,3.729,9.581,3.263,5.127,9.373,0.207,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2010,201006,0.05178663905,5.178663905,0.03729,0.05748,0.7477135318175211,0.7659325906829815,-0.0182190588654603
22526_201006,0.3440847348209903,09/06/2010,CU,50,2012.0,3.248,,5,150,1,2023-1,2728,0.587,8.688,5.755,18.878,3.006,4.509,7.148,0.11,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2010,201006,0.05541284404,5.541284404,0.05755,0.08688,1.2260513087440363,1.0894950273728137,0.1365562813712226
22722_201006,0.3062738626192294,09/06/2010,PVV,70,2011.0,15.45,,24,150,1,2023-1,678,1.77,0.0,4.13,13.274,1.77,7.67,7.67,1.917,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2010,201006,0.05238828968,5.238828968,0.0413,0.0,0.9377212128102738,1.04113940685813,-0.1034181940478563
22951_201006,-1.374100906819625,09/06/2010,PvdD,95,2011.0,1.3,,2,150,1,2023-1,1354,0.0,12.555,62.112,2.363,1.846,1.256,3.988,0.443,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2010,201006,0.09703703704,9.703703704,0.62112,0.12555,0.3763418986180388,-1.1078606013894987,1.4842025000075376
22952_201006,0.3747799406773877,09/06/2010,SGP,95,2011.0,1.74,,2,150,1,2023-1,2055,0.243,3.65,2.384,23.114,1.509,3.309,12.068,0.049,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2010,201006,0.03409644423,3.409644423,0.02384,0.0365,1.4439967559916127,1.1287505546743744,0.3152462013172383
22110_201209,-0.803006296339567,12/09/2012,GL,10,2015.0,2.333,,4,150,1,2023-1,1513,0.0,12.161,10.311,-9.584,4.428,0.925,11.633,0.793,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2012,201209,0.09331568498,9.331568498,0.10311,0.12161,-0.2383404097546702,-0.3774983364040153,0.1391579266493451
22220_201209,-0.9920901657885874,12/09/2012,SP,20,2015.0,9.654,,15,150,1,2023-1,1534,0.13,4.694,7.953,-20.926,7.236,0.717,15.189,1.173,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2012,201209,0.05294117647,5.294117647,0.07953,0.04694,-0.8218950043443802,-0.619314176772252,-0.2025808275721282
22320_201209,-0.39193243531638,12/09/2012,PvdA,30,2015.0,24.838,,38,150,1,2023-1,2760,0.072,4.964,2.935,-6.558,4.601,3.116,13.333,0.435,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2012,201209,0.03975200584,3.975200584,0.02935,0.04964,-0.0826503900730917,0.1482163712883739,-0.2308667613614657
22330_201209,-0.259025762384744,12/09/2012,D’66,40,2015.0,8.033,,12,150,1,2023-1,1929,0.259,7.154,3.784,-0.778,3.266,6.013,8.035,0.57,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2012,201209,0.05753138075,5.753138075,0.03784,0.07154,0.2147350407793614,0.3181882409098331,-0.1034532001304717
22420_201209,0.6133205084337838,12/09/2012,VVD,40,2015.0,26.58,,41,150,1,2023-1,1719,0.349,0.989,0.931,22.629,2.269,9.889,5.177,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2012,201209,0.01864801865,1.864801865,0.00931,0.00989,1.41904313419863,1.4338156457475253,-0.0147725115488952
22521_201209,0.2926744241050549,12/09/2012,CDA,50,2015.0,8.506,,13,150,1,2023-1,1192,0.252,5.034,1.594,17.701,1.594,5.117,9.983,0.0,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2012,201209,0.03291139241,3.291139241,0.01594,0.05034,1.1654937564752927,1.0237473381299835,0.1417464183453092
22526_201209,0.02468521203813,12/09/2012,CU,50,2015.0,3.126,,5,150,1,2023-1,2705,0.074,8.207,5.619,10.203,5.915,4.732,5.878,0.148,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2012,201209,0.04882594111,4.882594111,0.05619,0.08207,0.7797159086324391,0.6810209241084157,0.0986949845240233
22722_201209,0.4885459273950943,12/09/2012,PVV,70,2015.0,10.083,,15,150,1,2023-1,927,0.431,0.0,2.05,15.642,1.726,2.913,4.854,0.647,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2012,201209,0.03089244851,3.089244851,0.0205,0.0,1.0595566280799291,1.274243757048684,-0.2146871289687548
22951_201209,-1.493683896503379,12/09/2012,PvdD,95,2015.0,1.933,,2,150,1,2023-1,1191,0.0,19.647,41.982,-6.465,3.191,0.0,6.045,1.175,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2012,201209,0.09435551811,9.435551811,0.41982,0.19647,-0.0778654687808291,-1.2607930605589974,1.1829275917781683
22952_201209,0.6355068955755918,12/09/2012,SGP,95,2015.0,2.088,,3,150,1,2023-1,1812,0.055,2.152,2.649,26.6,1.38,4.194,4.746,0.055,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2012,201209,0.03820598007,3.820598007,0.02649,0.02152,1.623354128301587,1.462189403207983,0.1611647250936041
22953_201209,-0.3973748189563482,12/09/2012,50PLUS,95,2015.0,1.885,,2,150,1,2023-1,206,0.0,0.971,2.913,-6.311,1.942,4.369,15.049,0.485,2023a,Netherlands,dutch,50Plus,SIP,22953,95,2012,201209,0.01960784314,1.960784314,0.02913,0.00971,-0.0699420507269748,0.1412562081748299,-0.2111982589018047
22110_201703,-0.7313358375468546,15/03/2017,GL,10,2017.0,9.125,,14,150,1,2023-1,1133,0.971,9.356,7.59,-9.444,4.59,0.53,16.152,1.765,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2017,201703,0.07766990291,7.766990291,0.0759,0.09356,-0.2311373024329845,-0.2858403209792278,0.0547030185462432
22220_201703,-0.9964324362237472,15/03/2017,SP,20,2017.0,9.087,,14,150,1,2023-1,855,1.053,8.304,7.251,-23.041,9.357,0.234,14.035,3.86,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2017,201703,0.07953216374,7.953216374,0.07251,0.08304,-0.9307133756684182,-0.6248674255895311,-0.305845950078887
22320_201703,-0.7069490530312681,15/03/2017,PvdA,30,2017.0,5.703,,9,150,1,2023-1,2190,0.457,4.429,7.808,-13.836,9.589,0.639,16.621,0.137,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2017,201703,0.05369435521,5.369435521,0.07808,0.04429,-0.4571090692675822,-0.2546525162833566,-0.2024565529842255
22321_201703,-1.3077392536146029,15/03/2017,DENK,30,2017.0,2.055,,3,150,1,2023-1,873,0.802,8.133,1.489,-24.971,3.78,0.802,26.002,2.176,2023a,Netherlands,dutch,DENK,SOC,22321,30,2017,201703,0.03801843318,3.801843318,0.01489,0.08133,-1.030013355174514,-1.0229919185940872,-0.0070214365804268
22330_201703,-0.565165374728819,15/03/2017,D’66,40,2017.0,12.227,,19,150,1,2023-1,3807,0.0,9.299,5.411,-6.514,4.413,4.308,12.109,0.657,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2017,201703,0.07301001581,7.301001581,0.05411,0.09299,-0.0803865563434191,-0.0733280097608672,-0.0070585465825518
22420_201703,0.0255953407458982,15/03/2017,VVD,40,2017.0,21.285,,33,150,1,2023-1,2812,0.498,3.627,4.516,10.953,4.054,5.405,8.393,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2017,201703,0.04935622318,4.935622318,0.04516,0.03627,0.8183039835700411,0.6821848707684536,0.1361191128015875
22521_201703,-0.1246882100033071,15/03/2017,CDA,50,2017.0,12.379,,19,150,1,2023-1,1415,0.071,4.099,0.707,3.604,10.742,2.615,12.367,0.353,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2017,201703,0.01840056617,1.840056617,0.00707,0.04099,0.4401922999481243,0.4899900356202358,-0.0497977356721114
22526_201703,-0.2057807707766423,15/03/2017,CU,50,2017.0,3.388,,5,150,1,2023-1,2630,0.304,8.137,5.095,5.475,6.464,1.939,11.673,0.76,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2017,201703,0.06538762725,6.538762725,0.05095,0.08137,0.5364566842257957,0.386282269388472,0.1501744148373237
22722_201703,0.3639653772014113,15/03/2017,PVV,70,2017.0,13.056,,20,150,1,2023-1,25,0.0,0.0,0.0,20.0,8.0,8.0,12.0,0.0,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2017,201703,0.05,5.0,0.0,0.0,1.283779068850689,1.114920010785151,0.168859058065538
22730_201703,0.3601151507732751,15/03/2017,FvD,70,2017.0,1.78,,2,150,1,2023-1,510,0.0,2.745,1.176,16.471,0.0,8.627,0.98,0.98,2023a,Netherlands,dutch,Forum for Democracy,NAT,22730,70,2017,201703,0.0281124498,2.81124498,0.01176,0.02745,1.1022093135776254,1.109996027887822,-0.0077867143101966
22951_201703,-1.369237003961664,15/03/2017,PvdD,95,2017.0,3.188,,5,150,1,2023-1,1426,4.418,17.672,24.544,-18.934,8.205,0.281,7.784,2.244,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2017,201703,0.1189303308,11.89303308,0.24544,0.17672,-0.7194050773101093,-1.101640246578194,0.3822351692680847
22952_201703,0.3851945650593107,15/03/2017,SGP,95,2017.0,2.082,,3,150,1,2023-1,2380,0.126,4.958,5.504,24.706,3.445,2.395,6.345,0.168,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2017,201703,0.05124947056,5.124947056,0.05504,0.04958,1.525906376392496,1.1420696239020816,0.3838367524904145
22953_201703,-1.2886515307328734,15/03/2017,50PLUS,95,2017.0,3.111,,4,150,1,2023-1,495,1.01,2.02,4.444,-31.111,6.465,0.606,38.788,0.0,2023a,Netherlands,dutch,50Plus,SIP,22953,95,2017,201703,0.02631578947,2.631578947,0.04444,0.0202,-1.3459210619970163,-0.9985809851664428,-0.3473400768305734
22110_202103,-1.3041780552623343,17/03/2021,GL,10,2022.0,5.155095745,,8,150,1,2023-1,1609,1.492,7.458,11.374,-26.165,9.012,0.0,28.216,1.554,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2021,202103,0.09602272727,9.602272727,0.11374,0.07458,-1.0914455704751769,-1.0184375683220035,-0.0730080021531729
22220_202103,-1.1972150501979977,17/03/2021,SP,20,2022.0,5.980810243,,9,150,1,2023-1,693,0.866,3.463,5.051,-35.931,12.266,0.289,25.83,2.02,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2021,202103,0.06961178046,6.961178046,0.05051,0.03463,-1.593913756929339,-0.8816445725296354,-0.7122691843997035
22235_202103,-1.3737401891518497,17/03/2021,Volt,20,2022.0,2.422369616,,3,150,1,2023-1,1122,1.515,7.843,4.991,-18.449,4.545,0.178,16.488,0.357,2023a,Netherlands,dutch,Volt Netherlands,LEF,22235,20,2021,202103,0.1233595801,12.33595801,0.04991,0.07843,-0.6944514555171267,-1.107399286279844,0.4129478307627171
