manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,candidatename,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,501_raw,416_raw,final_broad,final_broad_perc,501_meta_dec,416_meta_dec,std_rile,std_lowe_rile,std_diff_rile
22521_200205,-0.23046740141626554,15/05/2002,CDA,50,,999,2003.0,,,27.93,0.0,,43,150,1,,1378,7.837,0.29,3.628,2.467,2.25,3.266,11.03,0.363,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2002,200205,0.03537532355,0.02157031924,0.03882657463,3.882657463,0.03628,0.0029,0.38169277834271975,0.35471099706695736,0.026981781275762395
22952_200205,0.17170108372540138,15/05/2002,SGP,95,,4,2016.0,0.901,0.527,1.718,0.0,,2,150,1,2023-1,2116,0.236,6.144,7.372,18.242,2.079,4.064,8.223,0.851,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2002,200205,0.07207637232,0.06205250597,0.01909307876,1.909307876,0.07372,0.06144,1.1933286211969498,0.8690367853403616,0.3242918358565883
22110_200301,0.3413857291667215,22/01/2003,GL,10,,999,2003.0,,,5.13,0.0,,8,150,1,,566,12.014,0.177,6.537,19.965,0.177,0.53,12.367,1.237,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2003,200301,0.04460093897,0.0234741784,0.01408450704,1.408450704,0.06537,0.00177,1.2819782920202676,1.0860433192903238,0.19593497272994376
22220_200301,-1.0479333430813922,22/01/2003,SP,20,,999,2003.0,,,6.33,0.0,,9,150,1,,2237,6.527,1.028,8.583,-16.942,4.202,0.715,13.947,1.654,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2003,200301,0.08597046414,0.03481012658,0.04430379747,4.430379747,0.08583,0.01028,-0.6169151502758382,-0.6907309765513194,0.07381582627548122
22320_200301,-0.5068821628895757,22/01/2003,PvdA,30,,999,2003.0,,,27.28,0.0,,42,150,1,,399,4.261,1.003,5.514,-2.757,0.501,1.504,11.028,0.251,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2003,200301,0.03543307087,0.01968503937,0.02362204724,2.362204724,0.05514,0.01003,0.11291397371067546,0.0012093047722821237,0.11170466893839334
22420_200301,0.5789335889116902,22/01/2003,VVD,40,,999,2003.0,,,17.95,0.0,,28,150,1,,203,0.0,0.0,1.97,28.079,1.478,7.389,7.882,0.493,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2003,200301,0.02145922747,0.0,0.02575107296,2.575107296,0.0197,0.0,1.6994498120785384,1.3898388545694078,0.3096109575091306
22720_200301,-0.2301344742630569,22/01/2003,LPF,70,,999,2003.0,,,5.71,0.0,,8,150,1,,1020,1.373,0.0,2.353,3.235,0.588,2.451,8.431,0.0,2023a,Netherlands,dutch,List Pim Fortuyn,NAT,22720,70,2003,200301,0.02721893491,0.009467455621,0.05088757396,5.088757396,0.02353,0.0,0.42120696707882416,0.35513677140492256,0.0660701956739016
22110_200611,-0.9049347233634126,22/11/2006,GL,10,,4,2011.0,0.85,0.682,4.605,0.0,,7,150,1,2023-1,1143,0.437,6.562,9.274,-12.423,1.925,1.05,14.436,1.05,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2006,200611,0.0927384077,0.0656167979,0.04199475066,4.199475066,0.09274,0.06562,-0.38440913608513994,-0.5078527040716874,0.12344356798654743
22220_200611,-0.6644374870309244,22/11/2006,SP,20,,4,2011.0,0.85,0.682,16.575,0.0,,25,150,1,2023-1,1754,0.57,1.938,5.131,-8.951,0.798,0.684,13.626,1.71,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2006,200611,0.05134055904,0.0193953223,0.02452937821,2.452937821,0.05131,0.01938,-0.20577207450733412,-0.2002852659848616,-0.005486808522472519
22320_200611,-0.20087375947888653,22/11/2006,PvdA,30,,4,2011.0,0.85,0.682,21.193,0.0,,33,150,1,2023-1,2268,0.617,2.205,2.734,0.838,1.94,2.778,15.123,0.265,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2006,200611,0.0274822695,0.02216312057,0.02615248227,2.615248227,0.02734,0.02205,0.297879479578248,0.3925577547808585,-0.09467827520261052
22330_200611,-0.2679146680190856,22/11/2006,D’66,40,,4,2011.0,0.85,0.682,1.964,0.0,,3,150,1,2023-1,1508,0.531,5.769,5.57,-1.326,1.79,4.973,9.151,0.265,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2006,200611,0.05529646902,0.05729513658,0.04863424384,4.863424384,0.0557,0.05769,0.1865400206916202,0.3068203849833297,-0.12028036429170949
22420_200611,0.43531544602766115,22/11/2006,VVD,40,,4,2011.0,0.85,0.682,14.67,0.0,,22,150,1,2023-1,543,0.0,1.657,2.762,20.81,0.0,5.525,7.366,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2006,200611,0.02772643253,0.01663585952,0.02957486137,2.957486137,0.02762,0.01657,1.3254541897832992,1.2061682854466917,0.11928590433660746
22521_200611,-0.09571836172114967,22/11/2006,CDA,50,,4,2011.0,0.85,0.682,26.513,0.0,,41,150,1,2023-1,2225,0.27,4.404,2.247,4.0,1.213,3.91,10.966,0.0,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2006,200611,0.02209197475,0.04373309288,0.05365193868,5.365193868,0.02247,0.04404,0.4605668035151783,0.5270390352419564,-0.06647223172677807
22526_200611,-0.04428969909042291,22/11/2006,CU,50,,4,2011.0,0.85,0.682,3.974,0.0,,6,150,1,2023-1,2017,0.645,5.85,7.933,8.825,1.487,1.983,7.933,0.347,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2006,200611,0.07871287129,0.05891089109,0.05,5.0,0.07933,0.0585,0.7088167522804182,0.5928101944069464,0.1160065578734718
22722_200611,1.1677715145667515,22/11/2006,PVV,70,,4,2011.0,0.85,0.682,5.89,0.0,,9,150,1,2023-1,137,0.0,0.0,2.92,38.686,0.0,4.38,2.92,0.73,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2006,200611,0.03076923077,0.0,0.03076923077,3.076923077,0.0292,0.0,2.2451880932293986,2.1428927149959223,0.10229537823347634
22951_200611,-1.3222445721951708,22/11/2006,PvdD,95,,4,2011.0,0.85,0.682,1.829,0.0,,2,150,1,2023-1,869,0.0,10.357,62.025,4.373,1.381,0.115,2.992,0.115,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2006,200611,0.6177156177,0.1048951049,0.03613053613,3.613053613,0.62025,0.10357,0.47975793945081247,-1.0415425004739165,1.521300439924729
22952_200611,0.6533356525942802,22/11/2006,SGP,95,,4,2011.0,0.85,0.682,1.558,0.0,,2,150,1,2023-1,1091,0.0,3.666,2.566,29.056,0.092,2.75,10.907,0.0,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2006,200611,0.02575896964,0.03679852806,0.02115915363,2.115915363,0.02566,0.03666,1.7497172110305879,1.4849902686321887,0.2647269423983991
22110_201006,-0.3581853137713482,09/06/2010,GL,10,,3,2011.0,0.72,,6.67,0.0,,10,150,1,2023-1,1557,0.0,9.313,7.322,1.606,3.468,2.055,19.139,0.45,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2010,201006,0.0725388601,0.0939119171,0.07642487047,7.642487047,0.07322,0.09313,0.3373936683143525,0.19137493674506983,0.1460187315692827
22220_201006,-0.5458472147516575,09/06/2010,SP,20,,3,2011.0,0.72,,9.83,0.0,,15,150,1,2023-1,970,0.825,3.814,4.124,-13.093,4.948,2.887,17.32,2.68,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2010,201006,0.04115226337,0.03806584362,0.05144032922,5.144032922,0.04124,0.03814,-0.41888114969606444,-0.04862237462203898,-0.37025877507402544
22320_201006,-0.17238251055971698,09/06/2010,PvdA,30,,3,2011.0,0.72,,19.63,0.0,,30,150,1,2023-1,1682,2.438,4.816,1.962,0.654,4.102,2.497,16.29,0.892,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2010,201006,0.01980792317,0.04741896759,0.03241296519,3.241296519,0.01962,0.04816,0.28841253852688964,0.4289946825875805,-0.14058214406069086
22330_201006,-0.16899435108167982,09/06/2010,D’66,40,,3,2012.0,0.72,,6.943,0.0,,10,150,1,2023-1,2899,0.586,9.555,4.381,2.863,2.139,5.623,8.865,0.69,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2010,201006,0.04364392103,0.09456182889,0.07343262903,7.343262903,0.04381,0.09555,0.4020672819097736,0.4333277366649621,-0.031260454755188516
22420_201006,0.4043703082260848,09/06/2010,VVD,40,,3,2011.0,0.72,,20.47,0.0,,31,150,1,2023-1,1522,0.394,2.365,1.971,19.382,3.548,8.87,6.636,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2010,201006,0.01976284585,0.02305665349,0.02898550725,2.898550725,0.01971,0.02365,1.251982495102105,1.166593124833551,0.08538937026855398
22521_201006,0.09108047569345867,09/06/2010,CDA,50,,3,2011.0,0.72,,13.62,0.0,,21,150,1,2023-1,1931,0.777,5.748,3.729,9.581,3.263,5.127,9.373,0.207,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2010,201006,0.03728638011,0.05748316934,0.05178663905,5.178663905,0.03729,0.05748,0.7477135318175211,0.7659325906829815,-0.01821905886546038
22526_201006,0.34408473482099033,09/06/2010,CU,50,,3,2012.0,0.72,,3.248,0.0,,5,150,1,2023-1,2728,0.587,8.688,5.755,18.878,3.006,4.509,7.148,0.11,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2010,201006,0.0576146789,0.08697247706,0.05541284404,5.541284404,0.05755,0.08688,1.2260513087440363,1.0894950273728137,0.13655628137122267
22722_201006,0.3062738626192294,09/06/2010,PVV,70,,3,2011.0,0.72,,15.45,0.0,,24,150,1,2023-1,678,1.77,0.0,4.13,13.274,1.77,7.67,7.67,1.917,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2010,201006,0.04930662558,0.0,0.05238828968,5.238828968,0.0413,0.0,0.9377212128102738,1.0411394068581301,-0.10341819404785635
22951_201006,-1.374100906819625,09/06/2010,PvdD,95,,3,2011.0,0.72,,1.3,0.0,,2,150,1,2023-1,1354,0.0,12.555,62.112,2.363,1.846,1.256,3.988,0.443,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2010,201006,0.62,0.1259259259,0.09703703704,9.703703704,0.62112,0.12555,0.37634189861803885,-1.1078606013894987,1.4842025000075376
22952_201006,0.37477994067738774,09/06/2010,SGP,95,,3,2011.0,0.72,,1.74,0.0,,2,150,1,2023-1,2055,0.243,3.65,2.384,23.114,1.509,3.309,12.068,0.049,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2010,201006,0.02386751096,0.03604481247,0.03409644423,3.409644423,0.02384,0.0365,1.4439967559916127,1.1287505546743744,0.31524620131723835
22110_201209,-0.803006296339567,12/09/2012,GL,10,,4,2015.0,0.85,0.682,2.333,0.0,,4,150,1,2023-1,1513,0.0,12.161,10.311,-9.584,4.428,0.925,11.633,0.793,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2012,201209,0.1032428855,0.1217736598,0.09331568498,9.331568498,0.10311,0.12161,-0.23834040975467022,-0.37749833640401537,0.13915792664934515
22220_201209,-0.9920901657885874,12/09/2012,SP,20,,4,2015.0,0.85,0.682,9.654,0.0,,15,150,1,2023-1,1534,0.13,4.694,7.953,-20.926,7.236,0.717,15.189,1.173,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2012,201209,0.07973856209,0.04575163399,0.05294117647,5.294117647,0.07953,0.04694,-0.8218950043443802,-0.619314176772252,-0.20258082757212825
22320_201209,-0.39193243531638,12/09/2012,PvdA,30,,4,2015.0,0.85,0.682,24.838,0.0,,38,150,1,2023-1,2760,0.072,4.964,2.935,-6.558,4.601,3.116,13.333,0.435,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2012,201209,0.0288110868,0.04923413567,0.03975200584,3.975200584,0.02935,0.04964,-0.08265039007309177,0.14821637128837395,-0.23086676136146572
22330_201209,-0.25902576238474406,12/09/2012,D’66,40,,4,2015.0,0.85,0.682,8.033,0.0,,12,150,1,2023-1,1929,0.259,7.154,3.784,-0.778,3.266,6.013,8.035,0.57,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2012,201209,0.03661087866,0.07165271967,0.05753138075,5.753138075,0.03784,0.07154,0.21473504077936142,0.31818824090983316,-0.10345320013047174
22420_201209,0.6133205084337838,12/09/2012,VVD,40,,4,2015.0,0.85,0.682,26.58,0.0,,41,150,1,2023-1,1719,0.349,0.989,0.931,22.629,2.269,9.889,5.177,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2012,201209,0.009324009324,0.009906759907,0.01864801865,1.864801865,0.00931,0.00989,1.41904313419863,1.4338156457475253,-0.01477251154889525
22521_201209,0.29267442410505495,12/09/2012,CDA,50,,4,2015.0,0.85,0.682,8.506,0.0,,13,150,1,2023-1,1192,0.252,5.034,1.594,17.701,1.594,5.117,9.983,0.0,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2012,201209,0.01603375527,0.04978902954,0.03291139241,3.291139241,0.01594,0.05034,1.1654937564752927,1.0237473381299835,0.1417464183453092
22526_201209,0.02468521203813001,12/09/2012,CU,50,,4,2015.0,0.85,0.682,3.126,0.0,,5,150,1,2023-1,2705,0.074,8.207,5.619,10.203,5.915,4.732,5.878,0.148,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2012,201209,0.05590756616,0.08237048081,0.04882594111,4.882594111,0.05619,0.08207,0.7797159086324391,0.6810209241084157,0.09869498452402337
22722_201209,0.4885459273950943,12/09/2012,PVV,70,,4,2015.0,0.85,0.682,10.083,0.0,,15,150,1,2023-1,927,0.431,0.0,2.05,15.642,1.726,2.913,4.854,0.647,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2012,201209,0.02173913043,0.0,0.03089244851,3.089244851,0.0205,0.0,1.0595566280799291,1.274243757048684,-0.21468712896875486
22951_201209,-1.493683896503379,12/09/2012,PvdD,95,,4,2015.0,0.85,0.682,1.933,0.0,,2,150,1,2023-1,1191,0.0,19.647,41.982,-6.465,3.191,0.0,6.045,1.175,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2012,201209,0.4195450716,0.1962931761,0.09435551811,9.435551811,0.41982,0.19647,-0.07786546878082912,-1.2607930605589974,1.1829275917781683
22952_201209,0.6355068955755918,12/09/2012,SGP,95,,4,2015.0,0.85,0.682,2.088,0.0,,3,150,1,2023-1,1812,0.055,2.152,2.649,26.6,1.38,4.194,4.746,0.055,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2012,201209,0.02657807309,0.02104097453,0.03820598007,3.820598007,0.02649,0.02152,1.623354128301587,1.462189403207983,0.16116472509360413
22953_201209,-0.3973748189563482,12/09/2012,50PLUS,95,,4,2015.0,0.85,0.682,1.885,0.0,,2,150,1,2023-1,206,0.0,0.971,2.913,-6.311,1.942,4.369,15.049,0.485,2023a,Netherlands,dutch,50Plus,SIP,22953,95,2012,201209,0.02941176471,0.009803921569,0.01960784314,1.960784314,0.02913,0.00971,-0.06994205072697483,0.14125620817482992,-0.21119825890180477
22110_201703,-0.7313358375468546,15/03/2017,GL,10,,5,2017.0,0.76,0.636,9.125,0.0,,14,150,1,2023-1,1133,0.971,9.356,7.59,-9.444,4.59,0.53,16.152,1.765,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2017,201703,0.07502206531,0.06796116505,0.07766990291,7.766990291,0.0759,0.09356,-0.23113730243298455,-0.28584032097922785,0.05470301854624329
22220_201703,-0.9964324362237473,15/03/2017,SP,20,,5,2017.0,0.76,0.636,9.087,0.0,,14,150,1,2023-1,855,1.053,8.304,7.251,-23.041,9.357,0.234,14.035,3.86,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2017,201703,0.07251461988,0.08304093567,0.07953216374,7.953216374,0.07251,0.08304,-0.9307133756684182,-0.6248674255895311,-0.30584595007888704
22320_201703,-0.7069490530312681,15/03/2017,PvdA,30,,5,2017.0,0.76,0.636,5.703,0.0,,9,150,1,2023-1,2190,0.457,4.429,7.808,-13.836,9.589,0.639,16.621,0.137,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2017,201703,0.07847636531,0.03763194126,0.05369435521,5.369435521,0.07808,0.04429,-0.4571090692675822,-0.25465251628335667,-0.20245655298422555
22321_201703,-1.3077392536146029,15/03/2017,DENK,30,,5,2017.0,0.76,0.636,2.055,0.0,,3,150,1,2023-1,873,0.802,8.133,1.489,-24.971,3.78,0.802,26.002,2.176,2023a,Netherlands,dutch,DENK,SOC,22321,30,2017,201703,0.01497695853,0.07834101382,0.03801843318,3.801843318,0.01489,0.08133,-1.030013355174514,-1.0229919185940872,-0.007021436580426865
22330_201703,-0.565165374728819,15/03/2017,D’66,40,,5,2017.0,0.76,0.636,12.227,0.0,,19,150,1,2023-1,3807,0.0,9.299,5.411,-6.514,4.413,4.308,12.109,0.657,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2017,201703,0.05429625725,0.09225092251,0.07301001581,7.301001581,0.05411,0.09299,-0.08038655634341914,-0.07332800976086724,-0.0070585465825518945
22420_201703,0.0255953407458982,15/03/2017,VVD,40,,5,2017.0,0.76,0.636,21.285,0.0,,33,150,1,2023-1,2812,0.498,3.627,4.516,10.953,4.054,5.405,8.393,0.0,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2017,201703,0.04506437768,0.0364806867,0.04935622318,4.935622318,0.04516,0.03627,0.8183039835700411,0.6821848707684536,0.1361191128015875
22521_201703,-0.1246882100033071,15/03/2017,CDA,50,,5,2017.0,0.76,0.636,12.379,0.0,,19,150,1,2023-1,1415,0.071,4.099,0.707,3.604,10.742,2.615,12.367,0.353,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2017,201703,0.007077140835,0.03892427459,0.01840056617,1.840056617,0.00707,0.04099,0.44019229994812437,0.48999003562023585,-0.04979773567211149
22526_201703,-0.20578077077664236,15/03/2017,CU,50,,5,2017.0,0.76,0.636,3.388,0.0,,5,150,1,2023-1,2630,0.304,8.137,5.095,5.475,6.464,1.939,11.673,0.76,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2017,201703,0.0501174628,0.07478465153,0.06538762725,6.538762725,0.05095,0.08137,0.5364566842257957,0.386282269388472,0.15017441483732374
22722_201703,0.3639653772014113,15/03/2017,PVV,70,,5,2017.0,0.76,0.636,13.056,0.0,,20,150,1,2023-1,25,0.0,0.0,0.0,20.0,8.0,8.0,12.0,0.0,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2017,201703,0.0,0.0,0.05,5.0,0.0,0.0,1.283779068850689,1.114920010785151,0.16885905806553803
22730_201703,0.36011515077327516,15/03/2017,FvD,70,,5,2017.0,0.76,0.636,1.78,0.0,,2,150,1,2023-1,510,0.0,2.745,1.176,16.471,0.0,8.627,0.98,0.98,2023a,Netherlands,dutch,Forum for Democracy,NAT,22730,70,2017,201703,0.01004016064,0.0281124498,0.0281124498,2.81124498,0.01176,0.02745,1.1022093135776254,1.109996027887822,-0.0077867143101966185
22951_201703,-1.369237003961664,15/03/2017,PvdD,95,,5,2017.0,0.76,0.636,3.188,0.0,,5,150,1,2023-1,1426,4.418,17.672,24.544,-18.934,8.205,0.281,7.784,2.244,2023a,Netherlands,dutch,Party for the Animals,SIP,22951,95,2017,201703,0.2463054187,0.1196340605,0.1189303308,11.89303308,0.24544,0.17672,-0.7194050773101093,-1.101640246578194,0.38223516926808476
22952_201703,0.3851945650593107,15/03/2017,SGP,95,,5,2017.0,0.76,0.636,2.082,0.0,,3,150,1,2023-1,2380,0.126,4.958,5.504,24.706,3.445,2.395,6.345,0.168,2023a,Netherlands,dutch,Reformed Political Party,SIP,22952,95,2017,201703,0.05506141465,0.04997882253,0.05124947056,5.124947056,0.05504,0.04958,1.525906376392496,1.1420696239020816,0.3838367524904145
22953_201703,-1.2886515307328734,15/03/2017,50PLUS,95,,5,2017.0,0.76,0.636,3.111,0.0,,4,150,1,2023-1,495,1.01,2.02,4.444,-31.111,6.465,0.606,38.788,0.0,2023a,Netherlands,dutch,50Plus,SIP,22953,95,2017,201703,0.04453441296,0.02024291498,0.02631578947,2.631578947,0.04444,0.0202,-1.3459210619970163,-0.9985809851664429,-0.34734007683057344
22110_202103,-1.3041780552623345,17/03/2021,GL,10,,5,2022.0,0.859,0.871,5.155095745,0.0,,8,150,1,2023-1,1609,1.492,7.458,11.374,-26.165,9.012,0.0,28.216,1.554,2023a,Netherlands,dutch,Green Left,ECO,22110,10,2021,202103,0.1051136364,0.06875,0.09602272727,9.602272727,0.11374,0.07458,-1.0914455704751767,-1.0184375683220037,-0.07300800215317294
22220_202103,-1.1972150501979977,17/03/2021,SP,20,,5,2022.0,0.859,0.871,5.980810243,0.0,,9,150,1,2023-1,693,0.866,3.463,5.051,-35.931,12.266,0.289,25.83,2.02,2023a,Netherlands,dutch,Socialist Party,LEF,22220,20,2021,202103,0.046854083,0.03346720214,0.06961178046,6.961178046,0.05051,0.03463,-1.593913756929339,-0.8816445725296354,-0.7122691843997035
22235_202103,-1.3737401891518495,17/03/2021,Volt,20,,5,2022.0,0.859,0.871,2.422369616,0.0,,3,150,1,2023-1,1122,1.515,7.843,4.991,-18.449,4.545,0.178,16.488,0.357,2023a,Netherlands,dutch,Volt Netherlands,LEF,22235,20,2021,202103,0.04811898513,0.07086614173,0.1233595801,12.33595801,0.04991,0.07843,-0.6944514555171267,-1.1073992862798439,0.4129478307627171
22240_202103,-1.0892351754463707,17/03/2021,,20,,5,2022.0,0.859,0.871,0.8369878033,0.0,,1,150,1,2023-1,1326,2.941,3.167,8.22,-25.038,8.597,0.0,29.412,2.564,2023a,Netherlands,dutch,Together,LEF,22240,20,2021,202103,0.04596018735,0.02019906323,0.02722482436,2.722482436,0.0822,0.03167,-1.0334605565356065,-0.7435511210257695,-0.28990943550983705
22320_202103,-1.1476083294869568,17/03/2021,PvdA,30,,5,2022.0,0.859,0.871,5.729640985,0.0,,9,150,1,2023-1,3390,0.649,4.484,3.864,-27.906,9.971,0.059,32.36,0.531,2023a,Netherlands,dutch,Labour Party,SOC,22320,30,2021,202103,0.03623839473,0.03953279425,0.04522312069,4.522312069,0.03864,0.04484,-1.1810213550969968,-0.8182034609657166,-0.3628178941312802
22321_202103,-1.1578041477503875,17/03/2021,DENK,30,,5,2022.0,0.859,0.871,2.026671779,0.0,,3,150,1,2023-1,871,1.722,2.985,1.837,-23.651,7.118,0.115,40.987,2.181,2023a,Netherlands,dutch,DENK,SOC,22321,30,2021,202103,0.0182992465,0.03013993541,0.05597416577,5.597416577,0.01837,0.02985,-0.9620983432843345,-0.8312427031221082,-0.13085564016222628
22330_202103,-1.0378367438965865,17/03/2021,D’66,40,,5,2022.0,0.859,0.871,15.02334486,0.0,,24,150,1,2023-1,4101,1.512,7.218,7.096,-20.263,7.632,1.439,20.897,0.317,2023a,Netherlands,dutch,Democrats‘66,LIB,22330,40,2021,202103,0.067927969,0.07089126966,0.08547982676,8.547982676,0.07096,0.07218,-0.7877831460995403,-0.6778186238273696,-0.10996452227217068
22420_202103,-0.14899498594181093,17/03/2021,VVD,40,,5,2022.0,0.859,0.871,21.86666375,0.0,,34,150,1,2023-1,2838,0.07,4.299,3.77,3.594,7.505,1.903,14.588,0.106,2023a,Netherlands,dutch,People’s Party for Freedom and Democracy,LIB,22420,40,2021,202103,0.03775582216,0.04199011997,0.07163020466,7.163020466,0.0377,0.04299,0.4396777922822897,0.4589045524040355,-0.01922676012174579
22521_202103,-0.25483486682456125,17/03/2021,CDA,50,,5,2022.0,0.859,0.871,9.504126126,0.0,,15,150,1,2023-1,1633,0.184,3.735,2.511,-0.367,5.94,1.837,17.024,0.0,2023a,Netherlands,dutch,Christian Democratic Appeal,CHR,22521,50,2021,202103,0.02630040912,0.03623611923,0.04500292227,4.500292227,0.02511,0.03735,0.23588130584516737,0.3235478992177268,-0.08766659337255944
22526_202103,-0.5387142621551515,17/03/2021,CU,50,,5,2022.0,0.859,0.871,3.370238779,0.0,,5,150,1,2023-1,4461,0.829,8.384,5.021,-7.779,7.98,1.076,23.134,0.807,2023a,Netherlands,dutch,Christian Union,CHR,22526,50,2021,202103,0.04988610478,0.07813211845,0.0722095672,7.22095672,0.05021,0.08384,-0.14547177607150794,-0.039500174344156744,-0.10597160172735119
22722_202103,-2.7643203122984517e-05,17/03/2021,PVV,70,,5,2022.0,0.859,0.871,10.788621,0.0,,17,150,1,2023-1,671,1.788,0.0,2.981,9.091,3.726,1.043,15.052,0.149,2023a,Netherlands,dutch,Party of Freedom,NAT,22722,70,2021,202103,0.03404255319,0.001418439716,0.08510638298,8.510638298,0.02981,0.0,0.7225026561916211,0.6494161136321135,0.07308654255950764
